file_path;file_id;curve_idx;kcanti;defl_sens;scan_size_x_y_m;map_size_x_y_pixels;z_at_setpoint;hertz_ind_geometry;hertz_tip_parameter;hertz_apply_BEC;hertz_BEC_model;hertz_fit_hline_on_baseline;hertz_delta0;hertz_E;hertz_f0;hertz_slope;hertz_poisson_ratio;hertz_sample_height;hertz_MAE;hertz_MSE;hertz_RMSE;hertz_Rsquared;hertz_chisq;hertz_redchi;hertz_z_c;hertz_max_ind;ting_ind_geometry;ting_tip_parameter;ting_modelFt;ting_apply_BEC;ting_BEC_model;ting_fit_hline_on_baseline;ting_t0;ting_E0;ting_tc;ting_betaE;ting_f0;ting_poisson_ratio;ting_vdrag;ting_smooth_w;ting_idx_tm;ting_MAE;ting_MSE;ting_RMSE;ting_Rsquared;ting_chisq;ting_redchi;ting_v0t_app_vel;ting_v0r_ret_vel
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;647;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];5.70023601419155E-06;paraboloid;0.000000032;False;;False;9.16380523923248E-08;5238915.09032325;-9.63217019760883E-12;;0.5;;-1.34553647695105E-19;5.24131935885081E-22;2.28939279260917E-11;0.956112351876682;1.08202331852117E-08;3.60674439507055E-09;1.01507504968775E-06;8.85741774512931E-09;paraboloid;0.000000032;analytical;False;;False;1;466219.308228466;-0.00059612384570322;0.0100002568636616;3.69938732194466E-11;0.5;5,00E-07;5;157;7.3754399761733E-11;1.95036934075072E-19;4.41629860941346E-10;0.965601129638281;4.51364917171867E-07;1.12841229292967E-07;9.9445306548214E-05;9.7175531077416E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;648;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];5.71442802422155E-06;paraboloid;0.000000032;False;;False;8.14998614653229E-08;4831004.95604949;1.49956383223039E-11;;0.5;;-1.23081943360268E-19;9.9299496462078E-22;3.15118226166114E-11;0.913487731002983;3.41857195964089E-09;1.13952398654696E-09;1.0192143859465E-06;8.51448920318515E-09;paraboloid;0.000000032;analytical;False;;False;1;471444.045990812;-0.000576519706891937;0.0100046756662621;6.77428808935353E-11;0.5;5,00E-07;5;157;1.2671511485926E-10;2.02443261340145E-19;4.49936952627971E-10;0.966800453445362;-2.31147753044357E-07;-5.77869382610891E-08;9.9346435545005E-05;9.7187830819442E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;649;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];9.53051760118825E-06;paraboloid;0.000000032;False;;False;-4.28459492654055E-08;13012.226314145;4.24612191695989E-11;;0.5;;-5.7358616212423E-21;3.74196081317971E-21;6.11715686669854E-11;0.961104725602642;-9.90853509421245E-08;-3.30284503140415E-08;5.1320115859404E-06;4.31799947818766E-07;paraboloid;0.000000032;analytical;False;;False;1;19389.568157586;0.000230049243209865;0.0100000206425683;7.77406497159483E-11;0.5;5,00E-07;5;145;2.62127026412321E-10;1.81316829954501E-19;4.25813139715651E-10;0.68956858862527;-8.81840475109143E-08;-2.20460118777286E-08;9.0795125517849E-05;9.7228987648529E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;650;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.32879232166809E-05;paraboloid;0.000000032;False;;False;-1.52764631789949E-06;1658.5062267211;-2.1569260213601E-10;;0.5;;-1.44798014125593E-17;9.50973215057033E-21;9.75178555474347E-11;0.909129287588857;5.14808925197032E-09;1.71602975065677E-09;8.7203194019256E-06;1.76153183948753E-06;paraboloid;0.000000032;analytical;False;;False;1;811.75241589109;-0.000386607324543251;0.21463891224696;-1.00733982188884E-10;0.5;5,00E-07;5;98;8.99314769254349E-11;3.06115908701241E-20;1.74961684005739E-10;0.904148483883357;-1.45132851380917E-08;-3.62832128452294E-09;9.19081884656164E-05;9.7453694474004E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;651;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.46521538341647E-05;paraboloid;0.000000032;False;;False;-2.3156157335761E-07;17911.7847569421;3.07785124183642E-11;;0.5;;-1.90051506315859E-19;4.46431757684756E-21;6.68155489152605E-11;0.940195687387629;1.32289662688285E-07;4.40965542294283E-08;9.92373089241945E-06;3.24212460586568E-07;paraboloid;0.000000032;analytical;False;;False;1;32511.7845354654;0.000511725104584793;0.0100000000074025;1.34304778905631E-11;0.5;5,00E-07;5;151;3.66182606112803E-11;1.5863383134688E-20;1.25949923122994E-10;0.935281331662945;-2.22532041215505E-10;-5.56330103038763E-11;9.76047420440099E-05;9.7805656322748E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;652;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.54772299906088E-05;paraboloid;0.000000032;False;;False;-4.83712767222797E-07;6611.0103295146;-1.06161003589202E-11;;0.5;;-4.35262923844458E-20;9.21249777291873E-21;9.59817575006768E-11;0.915087269970855;-451.525627808795;-150.508542602932;1.07994961780207E-05;6.26822697092777E-07;paraboloid;0.000000032;analytical;False;;False;1;80195.330103745;0.00461031452370979;0.0100000000578016;-1.08773136277432E-11;0.5;5,00E-07;5;154;2.76808139010372E-21;2.68839348482496E-20;1.63963211874645E-10;0.934830446978169;-1.83398013197832E-08;-4.5849503299458E-09;9.79496974657217E-05;9.7794775781725E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;653;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.57859062087613E-05;paraboloid;0.000000032;False;;False;3.41121868075631E-08;241787.696159743;1.2206139561233E-11;;0.5;;-1.85485501842188E-19;2.49892606658756E-21;4.99892595122948E-11;0.907530981769011;-1.22127634925874E-08;-4.07092116419579E-09;1.10671811405366E-05;6.12653056265651E-08;paraboloid;0.000000032;analytical;False;;False;1;327937.800486793;-5.09262563427784E-05;0.010000010982752;9.09479628010845E-11;0.5;5,00E-07;5;163;1.22602164526673E-10;5.10434664560826E-20;2.25928011667616E-10;0.982230927870346;3.37442829914001E-08;8.43607074785003E-09;9.82069661121189E-05;9.7656167150432E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;654;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.60834653523903E-05;paraboloid;0.000000032;False;;False;3.5649663928091E-08;94875.7073616905;-1.30269628932672E-11;;0.5;;-3.38378903160421E-20;8.18448526202013E-22;2.86085393930206E-11;0.988554145542342;3.60724580992975E-08;1.20241526997658E-08;1.22125000033076E-05;1.38346624902183E-07;paraboloid;0.000000032;analytical;False;;False;1;52240.9630825702;-0.000645758428697289;0.0100000000031913;-6.55872009767419E-11;0.5;5,00E-07;5;150;-1.8036328726744E-17;1.40317902656896E-20;1.18455857878323E-10;0.960096323472085;-5.40391078582362E-08;-1.3509776964559E-08;9.78083062499727E-05;9.70836627606726E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;655;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.61477078511261E-05;paraboloid;0.000000032;False;;False;8.84505478343482E-08;14141072.3196211;-1.04631956498643E-12;;0.5;;-1.65707068192214E-19;7.78706712620474E-22;2.79053169238494E-11;0.925669202413029;1.41043050964857E-09;4.70143503216191E-10;1.23887174611801E-05;4.26007269165757E-09;paraboloid;0.000000032;analytical;False;;False;1;459039.516628394;-0.000615580138153776;0.0100479869710066;9.38997602453609E-11;0.5;5,00E-07;5;154;9.71693258452937E-11;1.71241295630297E-19;4.13813116793435E-10;0.952999663821886;7.614571664008E-08;1.903642916002E-08;9.65367956177658E-05;9.68455756047185E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;656;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.61772981920387E-05;paraboloid;0.000000032;False;;False;-4.09119156399292E-08;68460.0165207065;4.95724100323338E-12;;0.5;;-8.10124694291305E-20;2.20451618444801E-21;4.69522756045754E-11;0.952607811817459;-2.19109427830934E-09;-7.30364759436446E-10;1.24625395666862E-05;1.41352009453342E-07;paraboloid;0.000000032;analytical;False;;False;1;339217.271598541;0.000673661127595763;0.0100000000074024;-4.32028642701515E-11;0.5;5,00E-07;5;152;2.50518010945319E-11;3.86743766372468E-20;1.96658019509113E-10;0.981180405760021;3.08688375963821E-09;7.71720939909552E-10;9.77198695475157E-05;9.67360158968904E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;657;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62002182882371E-05;paraboloid;0.000000032;False;;False;4.47883850838449E-08;307419.602507203;3.60959192203714E-13;;0.5;;-5.3639514197678E-20;1.57985412725937E-21;3.97473788728184E-11;0.940915904390304;7.4168765191518E-10;2.4722921730506E-10;1.27943724145376E-05;5.43465640685872E-08;paraboloid;0.000000032;analytical;False;;False;1;335094.480510462;-0.000184385798755739;0.0100000011585563;9.18324801685698E-12;0.5;5,00E-07;5;161;7.20661649052088E-11;5.28502854171245E-20;2.29891899416061E-10;0.975180944103189;-2.63450716874823E-08;-6.58626792187058E-09;9.7364073516974E-05;9.64003154558668E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;658;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62169648600725E-05;paraboloid;0.000000032;False;;False;-9.31998702185751E-10;121844.535451157;-1.8646319130021E-12;;0.5;;-9.51910552406606E-20;1.81749476145071E-21;4.26320860555839E-11;0.946301461232668;3.53915529280549E-09;1.17971843093516E-09;1.29286051760714E-05;9.51019424106168E-08;paraboloid;0.000000032;analytical;False;;False;1;296954.972954454;0.000159080381398558;0.0100000000074024;-1.90682290504943E-11;0.5;5,00E-07;5;146;4.55121958385254E-11;4.50866998432954E-20;2.12336289510991E-10;0.974644671754824;3.00989076280369E-08;7.52472690700924E-09;9.69747598520505E-05;9.62272073606021E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;659;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.6230447269601E-05;paraboloid;0.000000032;False;;False;2.70733094479692E-08;202575.953017471;4.73051103946288E-12;;0.5;;-1.01342587214084E-19;1.84495393381121E-21;4.29529269527841E-11;0.926435742824601;-1.16469778671158E-09;-3.88232595570527E-10;1.30051710701832E-05;6.61968657966941E-08;paraboloid;0.000000032;analytical;False;;False;1;445399.856990315;-3.55287084014468E-05;0.0100000005981712;5.75220000200943E-11;0.5;5,00E-07;5;163;8.73945010035023E-11;9.58802060379746E-20;3.09645290676242E-10;0.972698347614708;-4.09256754272992E-07;-1.02314188568248E-07;9.67476586152207E-05;9.61097681606099E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;660;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62408074369229E-05;paraboloid;0.000000032;False;;False;7.27837651114838E-08;1217602.96451714;-5.26413131557533E-13;;0.5;;-1.03986795475236E-19;1.61337486234513E-21;4.01668378434889E-11;0.885071797828789;1.38635454666671E-09;4.62118182222238E-10;1.30687985818177E-05;2.04677888155687E-08;paraboloid;0.000000032;analytical;False;;False;1;515079.782461665;-0.000405523291622417;0.0100000479860773;8.17975035085962E-11;0.5;5,00E-07;5;157;1.39222541813177E-10;1.36264386447179E-19;3.69140063454482E-10;0.969020419992372;3.22401606853252E-07;8.0600401713313E-08;0.0000965816650986999;9.60249710900805E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;661;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62480926687383E-05;paraboloid;0.000000032;False;;False;8.26955582315189E-08;2325281.59837971;5.96641639998761E-13;;0.5;;-1.69936447660338E-20;6.2166163304607E-22;2.49331432644597E-11;0.957959515568738;-4.44275556621781E-10;-1.4809185220726E-10;1.30796554694907E-05;1.55330849665987E-08;paraboloid;0.000000032;analytical;False;;False;1;450924.618898894;-0.000485610164448187;0.0100000308829758;-2.01082429613339E-11;0.5;5,00E-07;5;156;2.99840710763679E-11;9.51126293596624E-20;3.08403354974719E-10;0.968649020087414;9.20215548378106E-08;2.30053887094527E-08;9.65228656772042E-05;9.60248393092012E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;662;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62551177137032E-05;paraboloid;0.000000032;False;;False;5.15911651025254E-08;302999.054260109;5.60211661767833E-12;;0.5;;-1.04733300710772E-19;1.99867661860135E-21;4.47065612477782E-11;0.894476944370289;-4.17594083345513E-09;-1.39198027781838E-09;1.3086917047956E-05;4.85422476581252E-08;paraboloid;0.000000032;analytical;False;;False;1;356049.517389664;-0.000261532919348722;0.0100000013495919;4.34608048182139E-11;0.5;5,00E-07;5;161;8.33000975751231E-11;9.1745166857357E-20;3.0289464646533E-10;0.965082415769551;-2.13357359171223E-08;-5.33393397928058E-09;9.64618934829505E-05;9.60104176813766E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;663;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.6258831289661E-05;paraboloid;0.000000032;False;;False;1.75130728261293E-08;140328.966486617;9.98672335714963E-12;;0.5;;-2.0997738757689E-19;2.26490122623821E-21;4.75909784122812E-11;0.899946980722031;-7.40708519047949E-09;-2.4690283968265E-09;1.29850657226407E-05;7.74733725884686E-08;paraboloid;0.000000032;analytical;False;;False;1;465998.502131425;6.32447290580488E-05;0.0100000000022179;4.13577948380375E-13;0.5;5,00E-07;5;165;6.53595754329652E-11;1.17172644919703E-19;3.42304900519555E-10;0.96963500245881;2.23357030020334E-08;5.58392575050836E-09;9.65469887259239E-05;9.6159202187328E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;664;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62609600911655E-05;paraboloid;0.000000032;False;;False;6.93774471415745E-08;810432.677900464;7.15682283770636E-12;;0.5;;-1.77994429612383E-19;2.21845855171849E-21;4.71005154082043E-11;0.851243206676942;-1.10115267428563E-09;-3.67050891428544E-10;1.28755507119092E-05;2.55327795998234E-08;paraboloid;0.000000032;analytical;False;;False;1;487134.557644259;-0.000398376380430776;0.0100000180373879;1.06674007087097E-10;0.5;5,00E-07;5;158;1.27693226263616E-10;1.51308180428447E-19;3.88983522052602E-10;0.96710006111862;1.28415681536956E-07;3.21039203842391E-08;9.66821857416865E-05;9.63173138895253E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;665;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62626394790191E-05;paraboloid;0.000000032;False;;False;8.25042941887242E-08;2914236.75570809;7.09202658409087E-12;;0.5;;-1.09583372931484E-19;1.59893612855523E-21;3.99866993956145E-11;0.873945029473621;-7.70567492863494E-09;-2.56855830954498E-09;1.27422167776774E-05;1.15293713263497E-08;paraboloid;0.000000032;analytical;False;;False;1;490772.788550547;-0.000506548483938055;0.0100002386604827;1.08293927995458E-10;0.5;5,00E-07;5;156;1.72007706362099E-10;1.62907800145067E-19;4.03618384300155E-10;0.966003212908837;1.59239572359937E-07;3.98098930899842E-08;9.68604374867609E-05;9.64920458558036E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;666;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62629706259198E-05;paraboloid;0.000000032;False;;False;5.66987907052344E-08;406719.319371056;-2.04058720555299E-13;;0.5;;-2.07493849290227E-19;2.50798022830717E-21;5.00797387004681E-11;0.825118934474203;2.24695683596674E-09;7.48985611988914E-10;1.25809009303364E-05;3.65701147982519E-08;paraboloid;0.000000032;analytical;False;;False;1;461278.603152666;-0.000258067594601676;0.0100000044886712;3.58420343743395E-11;0.5;5,00E-07;5;160;8.48853771346259E-11;1.08691190918473E-19;3.29683470799604E-10;0.972403761842578;1.90827094338009E-08;4.77067735845023E-09;9.70649311275244E-05;9.66541629725975E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;667;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62601085705637E-05;paraboloid;0.000000032;False;;False;9.10095537242054E-08;2984652.17952834;-6.90300726815207E-12;;0.5;;-2.33471372854344E-19;1.64641775257195E-21;4.0576073646571E-11;0.882080976169904;4.73605780822196E-09;1.57868593607399E-09;1.23122225271184E-05;1.18563651823821E-08;paraboloid;0.000000032;analytical;False;;False;1;412562.029519429;-0.000602040733118463;0.0100000006067351;9.76694970452179E-11;0.5;5,00E-07;5;155;1.57478158583473E-10;1.84233326636993E-19;4.29224098388001E-10;0.950422693925242;1.1535642713133E-07;2.88391067828326E-08;9.7372865056597E-05;9.69459065140344E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;668;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.62516406712458E-05;paraboloid;0.000000032;False;;False;8.89621610135345E-08;5470455.04796209;-9.27435437154598E-12;;0.5;;-9.42735156372455E-20;8.89595860513111E-22;2.98260936180572E-11;0.926400057943252;1.13699806189608E-08;3.78999353965359E-09;1.18420648881746E-05;8.35727236699715E-09;paraboloid;0.000000032;analytical;False;;False;1;386755.794046043;-0.000535628410957879;0.0100071374285875;1.06703055569851E-10;0.5;5,00E-07;5;154;1.70323383935946E-10;1.12456753165702E-19;3.35345721853884E-10;0.965081062289571;7.66713451678123E-07;1.91678362919531E-07;9.78142090849236E-05;9.736364932515E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;669;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.57998616852908E-05;paraboloid;0.000000032;False;;False;4.99739945647489E-08;134975.380750674;-2.13355744923388E-11;;0.5;;-6.51009672652746E-20;9.07506343559382E-22;3.01248459507992E-11;0.976290934101313;7.30200976428266E-08;2.43400325476089E-08;1.11313053725221E-05;9.52549949058956E-08;paraboloid;0.000000032;analytical;False;;False;1;178335.971885619;0.000237990604483171;0.019033287140647;-1.70486412019505E-11;0.5;5,00E-07;5;145;4.19636805617922E-11;1.55262930576899E-20;1.24604546697502E-10;0.977773401461244;-6.90930402025451E-09;-1.72732600506363E-09;0.000100835177397152;9.7647651944414E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;670;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.49007505431902E-05;paraboloid;0.000000032;False;;False;5.53842131834942E-09;40454.8302185964;-1.12528582416086E-11;;0.5;;-5.77155573733019E-20;1.80284525320202E-21;4.24599252613805E-11;0.976561378516459;2.9624441026054E-08;9.87481367535134E-09;1.03081924441322E-05;2.20287022766793E-07;paraboloid;0.000000032;analytical;False;;False;1;41691.8943071495;0.000373165643178863;0.0498666896756888;-9.10808638443307E-11;0.5;5,00E-07;5;156;2.63399389043711E-11;3.15878930844434E-20;1.77729831723443E-10;0.867225204150898;1.17441579025268E-08;2.93603947563171E-09;0.000100680957554826;9.7750780550632E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;671;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.26992859473366E-05;paraboloid;0.000000032;False;;False;-1.59241065190433E-07;18067.0168245495;3.06683007425709E-11;;0.5;;-1.69713496548545E-19;8.32582170960819E-21;9.12459407842792E-11;0.925576471323673;-3.24744000813652E-08;-1.08248000271217E-08;8.0869299942867E-06;3.66878681407621E-07;paraboloid;0.000000032;analytical;False;;False;1;15940.136325195;0.00139323080889249;0.149891486240506;-7.22831788788652E-11;0.5;5,00E-07;5;159;5.47012737806627E-10;1.03823013917592E-18;1.01893578756265E-09;0.413369511972975;-1.60863589027881E-07;-4.02158972569702E-08;0.000100406105627245;9.7817482997773E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;672;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.11116730919806E-05;paraboloid;0.000000032;False;;False;2.62197791415076E-08;102349.589577152;2.58037529142078E-11;;0.5;;-1.49612748338965E-19;2.71778027765921E-21;5.21323342817029E-11;0.935239749797151;-3.01125435503446E-08;-1.00375145167815E-08;6.4296343696834E-06;1.11497007258741E-07;paraboloid;0.000000032;analytical;False;;False;1;84531.8202785686;-0.00036606477344045;0.0100055343716765;-1.32022522417489E-10;0.5;5,00E-07;5;144;1.09283416805432E-09;5.14449496354069E-18;2.26814791482846E-09;0.172253912479946;-2.84209387198967E-07;-7.10523467997418E-08;0.000100580667350614;9.7788625910712E-05
C:/Users/rlolo/Documents/Thèse/MEB et AFM/AFM/Résultats AFM Dynamo/06062025/Plaque hydrophobique_ethanol_PEI 0.5_Incubation 1h/cell2/force mapp/map-data-2025.06.06-11.56.16.356.jpk-force-map;map-data-2025.06.06-11.56.16.356.jpk-force-map;673;0.142;7.801310208055;[2.5e-05, 2.5e-05];[32, 32];1.27823092060121E-05;paraboloid;0.000000032;False;;False;-7.43613627726684E-09;66019.7710279346;1.95028037122299E-11;;0.5;;-8.01210719089678E-20;4.03600284290054E-21;6.35295430717122E-11;0.938338427991571;-3.76769229118005E-08;-1.25589743039335E-08;8.1265730089705E-06;1.5911062801086E-07;paraboloid;0.000000032;analytical;False;;False;1;15327.7148888452;0.00012638112690444;0.204653594390192;-8.16816755744683E-11;0.5;5,00E-07;5;144;5.26440089259012E-10;6.98995692483502E-19;8.36059622564983E-10;0.248673622415262;-1.4543129322506E-07;-3.6357823306265E-08;9.71753848365632E-05;9.7553038544214E-05
